step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
3126,1248408,12504,0.015641254564276296,1.0,1.0,,,,,
3127,1248796,12508,0.009919303367573493,1.0,1.0,,,,,
3128,1249184,12512,0.01443222650369968,1.0,1.0,,,,,
3129,1249572,12516,0.014566564596468603,1.0,1.0,0.04212673944953264,0.25,0.25,,
3130,1250024,12520,0.01508540726360181,1.0,1.0,,,,,
3131,1250476,12524,0.012771701954258878,1.0,1.0,,,,,
3132,1250896,12528,0.015767217666445246,1.0,1.0,,,,,
3133,1251348,12532,0.018613637998781286,1.0,1.0,,,,,
3134,1251800,12536,0.010072341649214911,1.0,1.0,,,,,
3135,1252284,12540,0.017717245145407932,0.75,0.75,,,,,
3136,1252576,12544,0.016731306465424894,1.0,1.0,,,,,
3137,1253028,12548,0.015293261735940861,1.0,1.0,0.03194702310779843,0.5,0.5,,
3138,1253480,12552,0.019370246743616214,1.0,1.0,,,,,
3139,1253900,12556,0.015411641510669248,1.0,1.0,,,,,
3140,1254352,12560,0.014130688862646495,1.0,1.0,,,,,
3141,1254772,12564,0.021633757206029648,0.75,0.75,,,,,
3142,1255160,12568,0.01707505819517455,1.0,1.0,,,,,
3143,1255580,12572,0.013654903821043767,1.0,1.0,,,,,
3144,1256032,12576,0.009453230857693048,1.0,1.0,,,,,
3145,1256548,12580,0.013343242595037701,1.0,1.0,0.03834262083605785,0.5,0.5,,
3146,1256904,12584,0.01600205914795534,1.0,1.0,,,,,
3147,1257356,12588,0.011884516587843147,1.0,1.0,,,,,
3148,1257712,12592,0.015607052289033835,0.75,0.75,,,,,
3149,1258260,12596,0.012734784415996916,1.0,1.0,,,,,
3150,1258616,12600,0.015416070985751006,1.0,1.0,,,,,
3151,1258972,12604,0.015356600466439572,1.0,1.0,,,,,
3152,1259424,12608,0.01589883017318703,1.0,1.0,,,,,
3153,1259908,12612,0.0224898419292315,0.75,0.75,0.06144484698551561,0.25,0.25,,
3154,1260232,12616,0.023521884393491573,0.75,0.75,,,,,
3155,1260620,12620,0.012864203713727753,1.0,1.0,,,,,
3156,1261040,12624,0.017900842167422333,1.0,1.0,,,,,
3157,1261492,12628,0.016857249785275818,1.0,1.0,,,,,
3158,1261912,12632,0.01121430850129931,1.0,1.0,,,,,
3159,1262332,12636,0.01515388577553134,1.0,1.0,,,,,
3160,1262784,12640,0.014446081101066165,1.0,1.0,,,,,
3161,1263172,12644,0.016352430745812895,1.0,1.0,0.03671901594821407,0.0,0.0,,
3162,1263560,12648,0.016394544195590426,1.0,1.0,,,,,
3163,1264012,12652,0.01585508744567883,1.0,1.0,,,,,
3164,1264400,12656,0.00847421308466,1.0,1.0,,,,,
3165,1264756,12660,0.018795610926165034,1.0,1.0,,,,,
3166,1265112,12664,0.015749192891108835,1.0,1.0,,,,,
3167,1265372,12668,0.026886076669048173,0.75,0.75,,,,,
3168,1265888,12672,0.012235801218225576,1.0,1.0,,,,,
3169,1266308,12676,0.014994574845171622,1.0,1.0,0.046869140756083866,0.25,0.25,,
3170,1266696,12680,0.019055543102627994,1.0,1.0,,,,,
3171,1267116,12684,0.015231914299735288,1.0,1.0,,,,,
3172,1267472,12688,0.01880600455285131,1.0,1.0,,,,,
3173,1267924,12692,0.015979102489058407,1.0,1.0,,,,,
3174,1268344,12696,0.01825965958769971,1.0,1.0,,,,,
3175,1268764,12700,0.016427495507051696,1.0,1.0,,,,,
3176,1269280,12704,0.012719400080815419,1.0,1.0,,,,,
3177,1269668,12708,0.018205186116172292,1.0,1.0,0.0652824806270213,0.25,0.25,,
3178,1270088,12712,0.019012122408178435,1.0,1.0,,,,,
3179,1270572,12716,0.016085876234858555,1.0,1.0,,,,,
3180,1270960,12720,0.01564756418259741,1.0,1.0,,,,,
3181,1271348,12724,0.01772786653585755,1.0,1.0,,,,,
3182,1271800,12728,0.01993516734535908,1.0,1.0,,,,,
3183,1272188,12732,0.011847225865045585,1.0,1.0,,,,,
3184,1272672,12736,0.016799145369658607,1.0,1.0,,,,,
3185,1273060,12740,0.01381526401926255,1.0,1.0,0.04172604890902162,0.5,0.5,,
3186,1273448,12744,0.014352396381920323,1.0,1.0,,,,,
3187,1273900,12748,0.020329950731912967,1.0,1.0,,,,,
3188,1274352,12752,0.016246083009229143,1.0,1.0,,,,,
3189,1274740,12756,0.021271881784733288,1.0,1.0,,,,,
3190,1275192,12760,0.012959903316905915,1.0,1.0,,,,,
3191,1275548,12764,0.01863841947955405,1.0,1.0,,,,,
3192,1275968,12768,0.014081099203803439,1.0,1.0,,,,,
3193,1276388,12772,0.017694560480708176,0.75,0.75,0.04030849662816296,0.5,0.5,,
3194,1276776,12776,0.020514718999768984,0.75,0.75,,,,,
3195,1277228,12780,0.014925909183780827,1.0,1.0,,,,,
3196,1277648,12784,0.018022290620495963,1.0,1.0,,,,,
3197,1278100,12788,0.01628340345026764,0.75,0.75,,,,,
3198,1278520,12792,0.018423031320777924,1.0,1.0,,,,,
3199,1278748,12796,0.0175547098798563,1.0,1.0,,,,,
3200,1279104,12800,0.015724604991827925,1.0,1.0,,,,,
3201,1279524,12804,0.014030173291529394,0.75,0.75,0.06331127215384211,0.0,0.0,,
3202,1279944,12808,0.01315661231404492,0.75,0.75,,,,,
3203,1280268,12812,0.01942567632866394,1.0,1.0,,,,,
3204,1280656,12816,0.014757393280050136,1.0,1.0,,,,,
3205,1281076,12820,0.012560267595973383,1.0,1.0,,,,,
3206,1281528,12824,0.01945910763092221,1.0,1.0,,,,,
3207,1281980,12828,0.019721166130152658,1.0,1.0,,,,,
3208,1282368,12832,0.01883259541172608,0.75,0.75,,,,,
3209,1282820,12836,0.018175350931440525,1.0,1.0,0.05426029887323953,0.25,0.25,,
3210,1283272,12840,0.01832281575958692,1.0,1.0,,,,,
3211,1283692,12844,0.013214815079650112,1.0,1.0,,,,,
3212,1284112,12848,0.016151378780182992,1.0,1.0,,,,,
3213,1284500,12852,0.011611223423934806,1.0,1.0,,,,,
3214,1284920,12856,0.019811697188706602,0.75,0.75,,,,,
3215,1285372,12860,0.017253700506014828,1.0,1.0,,,,,
3216,1285824,12864,0.015628722933790452,1.0,1.0,,,,,
3217,1286148,12868,0.01590922056225813,1.0,1.0,0.0497744233122919,0.5,0.5,,
3218,1286472,12872,0.015355845430337836,1.0,1.0,,,,,
3219,1286860,12876,0.01384326737925843,1.0,1.0,,,,,
3220,1287312,12880,0.015972523875060197,1.0,1.0,,,,,
3221,1287732,12884,0.0155134551615973,1.0,1.0,,,,,
3222,1288184,12888,0.013878883734213978,1.0,1.0,,,,,
3223,1288668,12892,0.009516577110411996,1.0,1.0,,,,,
3224,1289024,12896,0.012150083565284575,1.0,1.0,,,,,
3225,1289444,12900,0.01353881798872538,1.0,1.0,0.03811711082361606,0.25,0.25,,
3226,1289832,12904,0.020314927314152447,0.75,0.75,,,,,
3227,1290220,12908,0.01725456720152323,1.0,1.0,,,,,
3228,1290640,12912,0.010402126173455893,1.0,1.0,,,,,
3229,1291092,12916,0.013600826868401767,0.75,0.75,,,,,
3230,1291544,12920,0.017256952870997985,1.0,1.0,,,,,
3231,1292028,12924,0.01444556323199508,1.0,1.0,,,,,
3232,1292480,12928,0.012263609000349085,1.0,1.0,,,,,
3233,1293028,12932,0.013456260813630565,1.0,1.0,0.03010619393122781,0.5,0.5,,
3234,1293352,12936,0.021930993056630613,0.75,0.75,,,,,
3235,1293804,12940,0.020501524142604994,1.0,1.0,,,,,
3236,1294224,12944,0.0129902360933077,1.0,1.0,,,,,
3237,1294644,12948,0.015862648697335193,1.0,1.0,,,,,
3238,1294904,12952,0.02126655696177735,1.0,1.0,,,,,
3239,1295356,12956,0.014293787961616991,1.0,1.0,,,,,
3240,1296288,12960,0.01042977125719221,0.75,0.75,,,,,
3241,1296708,12964,0.012054518581572193,1.0,1.0,0.027111217523794334,0.5,0.5,,
3242,1297128,12968,0.013251200746139391,1.0,1.0,,,,,
3243,1297484,12972,0.01588804492174667,1.0,1.0,,,,,
3244,1297872,12976,0.01443851655930762,1.0,1.0,,,,,
3245,1298260,12980,0.01732838631848691,0.75,0.75,,,,,
3246,1298648,12984,0.01604417602936957,1.0,1.0,,,,,
3247,1299100,12988,0.013135335990043915,1.0,1.0,,,,,
3248,1299552,12992,0.015011184043230779,1.0,1.0,,,,,
3249,1299972,12996,0.02002523620897919,0.75,0.75,0.061278991954524,0.0,0.0,,
3250,1300424,13000,0.014237100834894557,1.0,1.0,,,,,
3251,1300780,13004,0.019047472339040653,0.75,0.75,,,,,
3252,1301168,13008,0.016834109327239524,1.0,1.0,,,,,
3253,1301428,13012,0.02362116557795048,0.75,0.75,,,,,
3254,1301816,13016,0.013134671799051296,1.0,1.0,,,,,
3255,1302012,13020,0.018471037736465804,1.0,1.0,,,,,
3256,1302400,13024,0.016188936943623573,1.0,1.0,,,,,
3257,1302788,13028,0.01425553009118668,1.0,1.0,0.025428058487404124,0.75,0.75,,
3258,1303208,13032,0.013832917075026378,1.0,1.0,,,,,
3259,1303692,13036,0.014315123945155573,0.75,0.75,,,,,
3260,1304176,13040,0.012017376793325733,1.0,1.0,,,,,
3261,1304564,13044,0.012813603313401839,1.0,1.0,,,,,
3262,1305016,13048,0.020385766015210936,1.0,1.0,,,,,
3263,1306620,13052,0.002900973380979525,1.0,1.0,,,,,
3264,1307072,13056,0.014311119799757169,0.75,0.75,,,,,
3265,1307524,13060,0.01505970404747319,1.0,1.0,0.04157668862199372,0.5,0.5,,
3266,1307944,13064,0.020416620195958964,1.0,1.0,,,,,
3267,1308236,13068,0.014083473864593916,1.0,1.0,,,,,
3268,1308688,13072,0.015532481073518104,1.0,1.0,,,,,
3269,1309044,13076,0.017432682069294467,1.0,1.0,,,,,
3270,1309432,13080,0.011349617600938172,1.0,1.0,,,,,
3271,1309852,13084,0.019888884329332446,1.0,1.0,,,,,
3272,1310240,13088,0.012859858515505638,1.0,1.0,,,,,
3273,1310660,13092,0.016326344044087494,1.0,1.0,0.06882428000298874,0.0,0.0,,
3274,1311048,13096,0.020172840010521456,1.0,1.0,,,,,
3275,1311468,13100,0.018616779911417657,0.75,0.75,,,,,
3276,1311792,13104,0.011820892564368987,1.0,1.0,,,,,
3277,1312180,13108,0.014100550979428994,1.0,1.0,,,,,
3278,1312440,13112,0.01805283003308262,1.0,1.0,,,,,
3279,1312828,13116,0.011273963547936201,1.0,1.0,,,,,
3280,1313056,13120,0.017360008871055387,1.0,1.0,,,,,
3281,1313508,13124,0.014828199614110681,1.0,1.0,0.04445091935213417,0.25,0.25,,
3282,1313896,13128,0.016647395231962247,1.0,1.0,,,,,
3283,1314348,13132,0.015563277931353325,1.0,1.0,,,,,
3284,1314832,13136,0.01739637713790648,1.0,1.0,,,,,
3285,1315316,13140,0.014308297101606726,1.0,1.0,,,,,
3286,1315800,13144,0.015592922931105783,1.0,1.0,,,,,
3287,1316284,13148,0.016552083771861844,0.75,0.75,,,,,
3288,1316736,13152,0.0174564248673367,1.0,1.0,,,,,
3289,1317124,13156,0.013975275543683453,1.0,1.0,0.040102596598220644,0.5,0.5,,
3290,1317512,13160,0.013809110942731838,1.0,1.0,,,,,
3291,1317932,13164,0.018824093344416575,1.0,1.0,,,,,
3292,1318384,13168,0.021196294032859532,1.0,1.0,,,,,
3293,1318836,13172,0.01676355101747173,1.0,1.0,,,,,
3294,1319256,13176,0.019849599515241092,1.0,1.0,,,,,
3295,1319676,13180,0.019864606271243517,1.0,1.0,,,,,
3296,1320000,13184,0.02380072565527378,0.75,0.75,,,,,
3297,1320420,13188,0.021800911791021407,0.75,0.75,0.028919118395730185,0.75,0.75,,
3298,1320680,13192,0.015510122423106516,1.0,1.0,,,,,
3299,1320908,13196,0.01426431853920962,1.0,1.0,,,,,
3300,1321360,13200,0.017703146526952703,1.0,1.0,,,,,
3301,1321748,13204,0.015122677897706277,1.0,1.0,,,,,
3302,1322168,13208,0.01871125059578562,1.0,1.0,,,,,
3303,1322556,13212,0.0208787225030475,1.0,1.0,,,,,
3304,1322944,13216,0.011340709780380771,1.0,1.0,,,,,
3305,1323332,13220,0.016849499612590673,0.75,0.75,0.0775484672837879,0.0,0.0,,
3306,1323752,13224,0.01055027492320209,1.0,1.0,,,,,
3307,1324012,13228,0.016100909953623104,0.75,0.75,,,,,
3308,1324400,13232,0.014286682521368348,1.0,1.0,,,,,
3309,1324820,13236,0.011746944401724023,1.0,1.0,,,,,
3310,1325240,13240,0.014306253622986702,1.0,1.0,,,,,
3311,1325628,13244,0.014104503342735638,1.0,1.0,,,,,
3312,1326048,13248,0.019935499184428718,1.0,1.0,,,,,
3313,1326500,13252,0.015095173464858665,1.0,1.0,0.016911378270592334,1.0,1.0,,
3314,1326792,13256,0.018310468504241128,1.0,1.0,,,,,
3315,1327180,13260,0.023413059341467212,1.0,1.0,,,,,
3316,1327568,13264,0.018890278005458495,1.0,1.0,,,,,
3317,1327988,13268,0.01006901101755037,1.0,1.0,,,,,
3318,1328408,13272,0.01857291019640829,0.75,0.75,,,,,
3319,1328828,13276,0.018764070278841853,1.0,1.0,,,,,
3320,1329216,13280,0.016083543916094893,1.0,1.0,,,,,
3321,1329572,13284,0.013665193105436412,1.0,1.0,0.042983122144146124,0.25,0.25,,
3322,1329992,13288,0.01837552941451401,1.0,1.0,,,,,
3323,1330444,13292,0.017246813681972353,1.0,1.0,,,,,
3324,1330800,13296,0.013424759361741279,0.75,0.75,,,,,
3325,1331284,13300,0.01491319951742808,1.0,1.0,,,,,
3326,1331672,13304,0.016399857887263423,1.0,1.0,,,,,
3327,1332092,13308,0.011603887880116018,1.0,1.0,,,,,
3328,1332512,13312,0.01786377082493963,0.75,0.75,,,,,
3329,1332932,13316,0.012380871847936637,1.0,1.0,0.021397310562814287,0.75,0.75,,
3330,1333352,13320,0.016458109663014878,1.0,1.0,,,,,
3331,1333740,13324,0.015051413743661932,1.0,1.0,,,,,
3332,1334160,13328,0.013746504480529238,1.0,1.0,,,,,
3333,1334292,13332,0.04854381343539068,0.75,0.75,,,,,
3334,1334584,13336,0.01629522651979005,1.0,1.0,,,,,
3335,1334972,13340,0.015943907137481488,0.75,0.75,,,,,
3336,1335328,13344,0.012296598962171883,1.0,1.0,,,,,
3337,1335748,13348,0.01604824637348639,1.0,1.0,0.021499483885991887,0.75,0.75,,
3338,1336168,13352,0.01712327939826363,1.0,1.0,,,,,
3339,1336492,13356,0.01423249644013282,1.0,1.0,,,,,
3340,1336848,13360,0.02044402828269696,0.75,0.75,,,,,
3341,1337268,13364,0.014866226638837512,1.0,1.0,,,,,
3342,1337720,13368,0.014922054106894426,1.0,1.0,,,,,
3343,1338108,13372,0.02434932531618048,0.75,0.75,,,,,
3344,1338528,13376,0.01573888579290995,1.0,1.0,,,,,
3345,1338980,13380,0.007932022545054655,1.0,1.0,0.03079102472416316,0.25,0.25,,
3346,1339400,13384,0.013873395865819435,1.0,1.0,,,,,
3347,1339724,13388,0.01972284179824204,0.75,0.75,,,,,
3348,1340112,13392,0.018303316606063293,1.0,1.0,,,,,
3349,1340532,13396,0.017242297077466297,1.0,1.0,,,,,
3350,1340952,13400,0.017592891176349115,1.0,1.0,,,,,
3351,1341372,13404,0.01641190653191478,1.0,1.0,,,,,
3352,1341792,13408,0.014641705788636846,1.0,1.0,,,,,
3353,1342148,13412,0.015829436025587323,1.0,1.0,0.03956257720650051,0.5,0.5,,
3354,1342696,13416,0.011709243827753018,1.0,1.0,,,,,
3355,1342924,13420,0.01427096226385682,1.0,1.0,,,,,
3356,1343312,13424,0.011636335888113027,1.0,1.0,,,,,
3357,1343732,13428,0.0155023276934562,1.0,1.0,,,,,
3358,1344088,13432,0.020665929003483106,1.0,1.0,,,,,
3359,1344476,13436,0.014484075711775473,1.0,1.0,,,,,
3360,1345024,13440,0.010259493058677918,1.0,1.0,,,,,
3361,1345412,13444,0.01746783898175919,1.0,1.0,0.02342777318634025,0.75,0.75,,
3362,1345864,13448,0.01705101493571381,1.0,1.0,,,,,
3363,1346188,13452,0.021089781129077324,1.0,1.0,,,,,
3364,1346576,13456,0.01847588245424676,0.75,0.75,,,,,
3365,1346900,13460,0.013728225821593826,1.0,1.0,,,,,
3366,1347320,13464,0.023090790195695734,0.75,0.75,,,,,
3367,1347708,13468,0.017236140930237006,1.0,1.0,,,,,
3368,1348160,13472,0.019920836150845462,1.0,1.0,,,,,
3369,1348548,13476,0.017091653881144805,1.0,1.0,0.044773486261207696,0.5,0.5,,
3370,1348968,13480,0.014877277945135648,0.75,0.75,,,,,
3371,1349356,13484,0.013490562554298624,1.0,1.0,,,,,
3372,1349840,13488,0.013598526440870043,1.0,1.0,,,,,
3373,1350260,13492,0.013486213492871064,1.0,1.0,,,,,
3374,1350648,13496,0.017922173094913004,0.75,0.75,,,,,
3375,1351100,13500,0.013887408700621861,1.0,1.0,,,,,
3376,1351520,13504,0.010726790938005264,1.0,1.0,,,,,
3377,1351940,13508,0.015358836792258681,1.0,1.0,0.01706799389008895,1.0,1.0,,
3378,1352392,13512,0.015446097172069212,1.0,1.0,,,,,
3379,1352812,13516,0.013122394818439569,1.0,1.0,,,,,
3380,1353232,13520,0.0159641976792846,1.0,1.0,,,,,
3381,1353588,13524,0.018081162039408138,0.75,0.75,,,,,
3382,1354040,13528,0.012932568609025695,1.0,1.0,,,,,
3383,1354492,13532,0.01454474981996386,1.0,1.0,,,,,
3384,1354912,13536,0.018906303199913606,1.0,1.0,,,,,
3385,1355300,13540,0.011022668736412935,0.75,0.75,0.0805259261634305,0.0,0.0,,
3386,1355592,13544,0.016929273097750074,1.0,1.0,,,,,
3387,1355916,13548,0.01980844433365962,1.0,1.0,,,,,
3388,1356336,13552,0.01566953356254189,1.0,1.0,,,,,
3389,1356756,13556,0.018131054241259877,0.75,0.75,,,,,
3390,1357208,13560,0.01888901119412645,1.0,1.0,,,,,
3391,1357628,13564,0.013100517001993826,1.0,1.0,,,,,
3392,1358080,13568,0.024698848901511944,0.75,0.75,,,,,
3393,1358500,13572,0.01636998125789217,1.0,1.0,0.03264740431006621,0.5,0.5,,
3394,1358920,13576,0.015994454479249628,1.0,1.0,,,,,
3395,1359372,13580,0.013578604678812367,1.0,1.0,,,,,
3396,1359824,13584,0.021293636628323842,1.0,1.0,,,,,
3397,1360212,13588,0.01883828876846135,0.75,0.75,,,,,
3398,1360600,13592,0.015074317986268326,1.0,1.0,,,,,
3399,1361020,13596,0.013844852430237871,1.0,1.0,,,,,
3400,1361472,13600,0.010583244027932303,1.0,1.0,,,,,
3401,1361924,13604,0.008931841678834615,1.0,1.0,0.03544499945041022,0.5,0.5,,
3402,1362312,13608,0.015788409348608298,1.0,1.0,,,,,
3403,1362732,13612,0.02011610140570278,1.0,1.0,,,,,
3404,1363184,13616,0.014526139906912029,1.0,1.0,,,,,
3405,1364084,13620,0.008272737492422922,1.0,1.0,,,,,
3406,1364440,13624,0.021942467201772616,0.75,0.75,,,,,
3407,1364796,13628,0.017631171565136546,1.0,1.0,,,,,
3408,1365216,13632,0.02108615348587077,1.0,1.0,,,,,
3409,1365668,13636,0.012378615666177767,1.0,1.0,0.03852494266930234,0.5,0.5,,
3410,1366152,13640,0.013055433006260027,1.0,1.0,,,,,
3411,1366508,13644,0.01782511278885132,1.0,1.0,,,,,
3412,1366896,13648,0.015582672000954763,1.0,1.0,,,,,
3413,1367156,13652,0.019607923698339216,0.75,0.75,,,,,
3414,1367608,13656,0.013224355574101228,1.0,1.0,,,,,
3415,1368060,13660,0.024266772385472483,0.75,0.75,,,,,
3416,1368480,13664,0.01126010803465591,1.0,1.0,,,,,
3417,1368932,13668,0.017771121598479524,1.0,1.0,0.06805699988467871,0.5,0.5,,
3418,1369352,13672,0.012914572277953531,1.0,1.0,,,,,
3419,1369804,13676,0.017194425748154024,0.75,0.75,,,,,
3420,1370160,13680,0.019379814974524286,0.75,0.75,,,,,
3421,1370324,13684,0.023638885380353258,1.0,1.0,,,,,
3422,1370776,13688,0.016546807005535392,0.75,0.75,,,,,
3423,1371068,13692,0.016444441320967354,1.0,1.0,,,,,
3424,1371264,13696,0.015135381041164067,1.0,1.0,,,,,
3425,1371652,13700,0.01291848087801215,1.0,1.0,0.02272389951050168,0.75,0.75,,
3426,1372104,13704,0.020813309772499143,1.0,1.0,,,,,
3427,1372556,13708,0.015116133815020165,1.0,1.0,,,,,
3428,1372976,13712,0.020043540964480005,1.0,1.0,,,,,
3429,1373364,13716,0.013350139782144771,1.0,1.0,,,,,
3430,1373752,13720,0.017364861443894597,1.0,1.0,,,,,
3431,1374172,13724,0.01723562359387367,1.0,1.0,,,,,
3432,1374624,13728,0.016659971271341743,1.0,1.0,,,,,
3433,1375076,13732,0.022166397674008693,1.0,1.0,0.04418430925160824,0.5,0.5,,
3434,1375496,13736,0.011298485035160146,1.0,1.0,,,,,
3435,1375916,13740,0.016740815792840757,1.0,1.0,,,,,
3436,1376336,13744,0.018540863329658187,1.0,1.0,,,,,
3437,1376692,13748,0.014625767211183244,1.0,1.0,,,,,
3438,1377080,13752,0.021422216552215975,0.75,0.75,,,,,
3439,1377500,13756,0.014937693478726364,1.0,1.0,,,,,
3440,1377888,13760,0.01796581095763423,1.0,1.0,,,,,
3441,1378308,13764,0.014948260262141548,1.0,1.0,0.030669436883357326,0.5,0.5,,
3442,1378696,13768,0.023113199765351377,0.75,0.75,,,,,
3443,1379116,13772,0.016037337526419893,1.0,1.0,,,,,
3444,1379504,13776,0.019854777574425907,1.0,1.0,,,,,
3445,1379924,13780,0.01955236431930665,0.75,0.75,,,,,
3446,1380280,13784,0.015888458068136956,1.0,1.0,,,,,
3447,1380732,13788,0.01794784774331254,1.0,1.0,,,,,
3448,1381152,13792,0.024474173508661486,0.75,0.75,,,,,
3449,1381572,13796,0.018659954477093357,1.0,1.0,0.048683987151260946,0.25,0.25,,
3450,1381864,13800,0.019404583971661074,1.0,1.0,,,,,
3451,1382284,13804,0.011839636547251889,1.0,1.0,,,,,
3452,1382544,13808,0.015288505632546967,1.0,1.0,,,,,
3453,1382964,13812,0.013024493776000325,1.0,1.0,,,,,
3454,1383352,13816,0.016466609214234495,1.0,1.0,,,,,
3455,1383996,13820,0.016514321562161142,1.0,1.0,,,,,
3456,1384288,13824,0.016274470672358855,1.0,1.0,,,,,
3457,1384772,13828,0.017524924380561475,1.0,1.0,0.02451383070327805,0.75,0.75,,
3458,1385288,13832,0.017774507419797737,1.0,1.0,,,,,
3459,1385676,13836,0.012364282881799582,1.0,1.0,,,,,
3460,1386096,13840,0.01595291721885404,1.0,1.0,,,,,
3461,1386516,13844,0.01689275609862884,1.0,1.0,,,,,
3462,1386936,13848,0.01211822504136729,1.0,1.0,,,,,
3463,1387228,13852,0.01592112923715905,1.0,1.0,,,,,
3464,1387648,13856,0.020024396354254844,1.0,1.0,,,,,
3465,1387972,13860,0.015766530824026632,1.0,1.0,0.028213500035004745,0.75,0.75,,
3466,1388392,13864,0.01626081572461872,1.0,1.0,,,,,
3467,1388780,13868,0.019329724407574047,1.0,1.0,,,,,
3468,1389168,13872,0.014686659889011319,1.0,1.0,,,,,
3469,1389492,13876,0.014756024862535865,1.0,1.0,,,,,
3470,1389944,13880,0.014106778965485175,1.0,1.0,,,,,
3471,1390364,13884,0.013316421882229949,1.0,1.0,,,,,
3472,1390688,13888,0.016948036278746866,1.0,1.0,,,,,
3473,1391044,13892,0.011501410937749555,1.0,1.0,0.03883961984717643,0.5,0.5,,
3474,1391304,13896,0.02319800072600558,0.75,0.75,,,,,
3475,1391628,13900,0.015115313381368099,1.0,1.0,,,,,
3476,1392048,13904,0.020407351201983396,0.75,0.75,,,,,
3477,1392436,13908,0.014735582269082883,1.0,1.0,,,,,
3478,1392760,13912,0.021381817853920862,0.75,0.75,,,,,
3479,1393180,13916,0.016969204835316328,1.0,1.0,,,,,
3480,1393600,13920,0.01656263638886781,1.0,1.0,,,,,
3481,1394020,13924,0.018114634355777693,1.0,1.0,0.0368524235633039,0.75,0.75,,
3482,1394408,13928,0.015863948800520666,1.0,1.0,,,,,
3483,1394860,13932,0.01998896969767282,1.0,1.0,,,,,
3484,1395280,13936,0.01885164004758733,0.75,0.75,,,,,
3485,1395636,13940,0.015737690449053807,1.0,1.0,,,,,
3486,1396088,13944,0.018981270603718486,1.0,1.0,,,,,
3487,1396412,13948,0.014981947325441922,1.0,1.0,,,,,
3488,1396864,13952,0.01860775251135821,1.0,1.0,,,,,
3489,1397252,13956,0.017153810237573428,1.0,1.0,0.04525759653789544,0.0,0.0,,
3490,1397416,13960,0.0178778992053642,1.0,1.0,,,,,
3491,1397836,13964,0.015847411509487985,1.0,1.0,,,,,
3492,1398352,13968,0.015623849199360124,1.0,1.0,,,,,
3493,1398740,13972,0.015684264768770034,1.0,1.0,,,,,
3494,1399192,13976,0.01241665326763786,1.0,1.0,,,,,
3495,1399452,13980,0.018299626908396257,0.75,0.75,,,,,
3496,1399712,13984,0.020074496489155484,1.0,1.0,,,,,
3497,1400132,13988,0.013613148710394617,1.0,1.0,0.0241872206794306,0.75,0.75,,
3498,1400552,13992,0.013743729680598357,0.75,0.75,,,,,
3499,1400940,13996,0.016153233710310032,1.0,1.0,,,,,
3500,1401392,14000,0.018667355253512524,1.0,1.0,,,,,
3501,1401844,14004,0.011741492274303085,1.0,1.0,,,,,
3502,1402296,14008,0.016954195113258606,1.0,1.0,,,,,
3503,1402780,14012,0.02599422986190473,0.75,0.75,,,,,
3504,1403008,14016,0.018484892549495514,1.0,1.0,,,,,
3505,1403396,14020,0.01433272093755684,1.0,1.0,0.03851794748728871,0.0,0.0,,
3506,1403784,14024,0.017873930060628557,1.0,1.0,,,,,
3507,1404204,14028,0.014443312285551842,1.0,1.0,,,,,
3508,1404528,14032,0.01708072109824758,1.0,1.0,,,,,
3509,1404852,14036,0.015624030805971984,1.0,1.0,,,,,
3510,1405208,14040,0.022978361636002764,0.75,0.75,,,,,
3511,1405692,14044,0.013678197268231693,1.0,1.0,,,,,
3512,1405888,14048,0.018696587914081516,1.0,1.0,,,,,
3513,1406244,14052,0.017391337365973942,1.0,1.0,0.06675872351847273,0.0,0.0,,
